Date,Open,High,Low,Close,Adj Close,Volume
2018-06-04,121.8499984741211,122.37000274658203,121.0199966430664,121.94999694824219,97.80004119873047,4853000.0
2018-06-05,122.05000305175781,122.55999755859375,120.9000015258789,121.4800033569336,97.4231185913086,5125400.0
2018-06-06,121.97000122070312,122.79000091552734,121.45999908447266,122.79000091552734,98.47370910644531,6799300.0
2018-06-07,123.0,123.48999786376953,122.2699966430664,123.33000183105469,98.90676879882812,7414100.0
2018-06-08,123.36000061035156,124.8499984741211,123.33000183105469,124.05999755859375,99.49219512939453,6208100.0
2018-06-11,124.2699966430664,124.33999633789062,122.55000305175781,122.66000366210938,98.36944580078125,5571400.0
2018-06-12,123.16000366210938,123.18000030517578,121.94999694824219,122.54000091552734,98.273193359375,5227300.0
2018-06-13,123.1500015258789,124.08999633789062,122.45999908447266,122.62999725341797,98.34537506103516,5836900.0
2018-06-14,122.70999908447266,123.1500015258789,122.08999633789062,122.41000366210938,98.16895294189453,5239200.0
2018-06-15,122.0999984741211,122.7300033569336,121.23999786376953,122.61000061035156,98.32933044433594,13173500.0
2018-06-18,121.61000061035156,121.80999755859375,120.25,121.31999969482422,97.2947998046875,6787400.0
2018-06-19,120.66000366210938,123.16999816894531,120.56999969482422,122.56999969482422,98.29725646972656,8572400.0
2018-06-20,122.41999816894531,122.66000366210938,121.66000366210938,122.04000091552734,97.87220001220703,6277200.0
2018-06-21,121.83000183105469,122.23999786376953,121.11000061035156,121.44999694824219,97.39903259277344,4417200.0
2018-06-22,121.68000030517578,123.37999725341797,121.6500015258789,122.83999633789062,98.51376342773438,9501400.0
2018-06-25,122.81999969482422,123.43000030517578,121.51000213623047,122.58999633789062,98.31329345703125,8170500.0
2018-06-26,122.48999786376953,122.88999938964844,121.5999984741211,122.3499984741211,98.12081909179688,5496400.0
2018-06-27,122.12999725341797,122.97000122070312,121.44999694824219,121.61000061035156,97.52735137939453,5666000.0
2018-06-28,121.77999877929688,122.41000366210938,121.06999969482422,122.0,97.84014129638672,5296800.0
2018-06-29,122.23999786376953,123.18000030517578,121.19000244140625,121.33999633789062,97.31083679199219,7308700.0
2018-07-02,121.33999633789062,121.7300033569336,120.11000061035156,121.58000183105469,97.50332641601562,5481400.0
2018-07-03,121.6500015258789,123.45999908447266,121.26000213623047,122.70999908447266,98.4095230102539,4248100.0
