Date,Open,High,Low,Close,Adj Close,Volume
2021-05-24,138.0,138.8000030517578,137.72999572753906,137.9600067138672,121.47127532958984,6981300
2021-05-25,138.0500030517578,138.47999572753906,136.75,138.42999267578125,121.88508605957031,8142400
2021-05-26,138.7899932861328,138.86000061035156,137.8699951171875,138.1199951171875,121.61214447021484,8122900
2021-05-27,138.1199951171875,138.27999877929688,134.66000366210938,134.97999572753906,118.84741973876953,33095700
2021-05-28,135.14999389648438,136.1300048828125,134.63999938964844,134.85000610351562,118.73297882080078,10477100
2021-06-01,135.7899932861328,136.0,132.47999572753906,132.8800048828125,116.9984359741211,9993900
2021-06-02,133.0,133.6300048828125,132.52000427246094,133.4600067138672,117.50910949707031,8254100
2021-06-03,133.22999572753906,135.91000366210938,133.1999969482422,135.85000610351562,119.61347961425781,11249800
2021-06-04,135.6999969482422,136.6199951171875,135.39999389648438,135.9499969482422,119.70147705078125,6894400
2021-06-07,136.36000061035156,136.83999633789062,135.67999267578125,136.4199981689453,120.11534881591797,8418000
2021-06-08,136.67999267578125,136.75,134.75,134.83999633789062,118.72417449951172,6911500
2021-06-09,135.5500030517578,136.44000244140625,134.74000549316406,134.7899932861328,118.6801528930664,6200700
2021-06-10,135.02000427246094,136.35000610351562,134.6199951171875,135.7899932861328,119.56061553955078,6515500
2021-06-11,135.75,135.8699951171875,133.89999389648438,134.86000061035156,118.74178314208984,10641400
2021-06-14,134.97999572753906,135.02999877929688,133.9600067138672,134.91000366210938,118.78581237792969,6302000
2021-06-15,135.1999969482422,135.63999938964844,134.5500030517578,134.64999389648438,118.55687713623047,5543400
2021-06-16,135.17999267578125,135.5800018310547,132.64999389648438,132.77999877929688,116.910400390625,8936400
2021-06-17,132.82000732421875,134.16000366210938,132.64999389648438,133.99000549316406,117.97576904296875,7875600
2021-06-18,133.33999633789062,133.35000610351562,131.94000244140625,132.02999877929688,116.2500228881836,13997600
2021-06-21,132.69000244140625,133.25999450683594,132.39999389648438,133.07000732421875,117.16572570800781,8014800
2021-06-22,133.0399932861328,134.02000427246094,132.8800048828125,133.1199951171875,117.209716796875,6550900
2021-06-23,132.9499969482422,133.36000061035156,132.32000732421875,132.92999267578125,117.04246520996094,5796000
2021-06-24,132.9499969482422,133.30999755859375,132.6999969482422,133.02000427246094,117.12168884277344,6056700
2021-06-25,133.25999450683594,135.5399932861328,132.9499969482422,134.9199981689453,118.79459381103516,24504900
2021-06-28,134.89999389648438,136.16000366210938,134.75999450683594,135.32000732421875,119.14680480957031,6065400
2021-06-29,135.50999450683594,135.8300018310547,133.82000732421875,134.39999389648438,118.33674621582031,5792300
2021-06-30,134.5800018310547,135.2899932861328,134.2899932861328,134.92999267578125,118.80340576171875,5776600
2021-07-01,135.42999267578125,136.13999938964844,134.9199981689453,135.24000549316406,119.07636260986328,5922300
2021-07-02,135.60000610351562,136.63999938964844,135.4199981689453,135.89999389648438,119.65747833251953,5572000
2021-07-06,135.52000427246094,136.3000030517578,135.36000061035156,135.97999572753906,119.72792053222656,6534400
2021-07-07,136.02999877929688,137.58999633789062,136.02999877929688,137.0,120.62602996826172,5532700
2021-07-08,136.99000549316406,137.39999389648438,135.88999938964844,136.97999572753906,120.6083984375,7585200
2021-07-09,137.24000549316406,137.64999389648438,136.83999633789062,137.02999877929688,120.65243530273438,5948700
2021-07-12,136.89999389648438,137.47000122070312,136.42999267578125,137.13999938964844,120.74928283691406,6807300
2021-07-13,136.38999938964844,137.57000732421875,136.38999938964844,136.97000122070312,120.5995864868164,5603800
2021-07-14,137.00999450683594,138.22999572753906,136.3699951171875,137.97999572753906,121.4888916015625,5903600
2021-07-15,138.00999450683594,139.25999450683594,137.6999969482422,139.16000366210938,122.5278549194336,7357100
2021-07-16,139.3000030517578,140.77999877929688,139.11000061035156,140.50999450683594,123.7165298461914,9346300
2021-07-19,140.32000732421875,141.8699951171875,138.80999755859375,140.44000244140625,123.65486145019531,9544100
2021-07-20,140.44000244140625,141.97999572753906,139.63999938964844,139.69000244140625,122.9945068359375,8136300
2021-07-21,139.9499969482422,140.1999969482422,138.99000549316406,139.1999969482422,122.56305694580078,6954700
2021-07-22,137.2899932861328,138.3300018310547,136.7100067138672,137.8000030517578,122.09347534179688,6013800
2021-07-23,137.47999572753906,139.97999572753906,137.0800018310547,139.7899932861328,123.85667419433594,7906000
2021-07-26,139.6199951171875,140.82000732421875,139.22000122070312,140.27999877929688,124.29080200195312,5925800
2021-07-27,140.14999389648438,141.6199951171875,140.0,140.85000610351562,124.79582977294922,7075400
2021-07-28,140.6699981689453,140.6699981689453,138.7100067138672,138.75999450683594,122.94408416748047,8520000
2021-07-29,139.75999450683594,140.17999267578125,138.72999572753906,139.47999572753906,123.58200073242188,5430500
2021-07-30,142.0,144.5399932861328,141.5500030517578,142.22999572753906,126.01856231689453,14394300
2021-08-02,141.77000427246094,142.42999267578125,140.8000030517578,141.8800048828125,125.70844268798828,7009500
2021-08-03,141.86000061035156,144.2100067138672,141.52000427246094,143.9499969482422,127.54248809814453,8455700
2021-08-04,143.0399932861328,144.08999633789062,142.35000610351562,142.42999267578125,126.19575500488281,6628000
2021-08-05,143.35000610351562,143.5500030517578,141.47000122070312,142.5,126.25777435302734,5363300
2021-08-06,143.02999877929688,143.1199951171875,141.22000122070312,141.41000366210938,125.29204559326172,6030100
2021-08-09,141.9499969482422,142.58999633789062,141.6999969482422,142.17999267578125,125.97420501708984,4743800
2021-08-10,141.91000366210938,142.50999450683594,141.66000366210938,142.27000427246094,126.05398559570312,5253500
2021-08-11,142.74000549316406,143.24000549316406,142.47000122070312,142.6199951171875,126.36408233642578,4205000
2021-08-12,143.14999389648438,143.14999389648438,142.35000610351562,142.9499969482422,126.65645599365234,4956100
2021-08-13,142.9499969482422,143.99000549316406,142.69000244140625,143.63999938964844,127.26785278320312,4888800
2021-08-16,143.6699981689453,144.69000244140625,143.3800048828125,144.63999938964844,128.1538543701172,6040800
2021-08-17,144.39999389648438,145.60000610351562,143.88999938964844,144.8800048828125,128.36651611328125,7577000
2021-08-18,144.6999969482422,144.8800048828125,143.17999267578125,143.3000030517578,126.96660614013672,7162000
2021-08-19,143.16000366210938,145.27999877929688,143.16000366210938,144.99000549316406,128.46392822265625,5787200
2021-08-20,145.25,145.97999572753906,144.77999877929688,145.08999633789062,128.55255126953125,5273800
2021-08-23,144.2899932861328,145.33999633789062,144.22999572753906,144.35000610351562,127.89691925048828,4522200
2021-08-24,144.00999450683594,144.14999389648438,142.97999572753906,143.17999267578125,126.86028289794922,4560400
2021-08-25,143.07000732421875,143.1300048828125,142.25,142.6699981689453,126.40840911865234,3861500
2021-08-26,142.55999755859375,142.7100067138672,141.47000122070312,142.4199981689453,126.1868896484375,4749400
2021-08-27,142.47999572753906,142.77000427246094,141.63999938964844,142.30999755859375,126.08943176269531,4741200
2021-08-30,142.60000610351562,142.99000549316406,142.0500030517578,142.92999267578125,126.63876342773438,3845800
2021-08-31,143.0399932861328,143.52999877929688,142.0500030517578,142.38999938964844,126.16031646728516,9642400
2021-09-01,142.3300018310547,144.19000244140625,142.22999572753906,143.83999633789062,127.44503784179688,6214200
2021-09-02,143.97000122070312,144.72999572753906,143.5800018310547,143.9499969482422,127.54248809814453,5392500
2021-09-03,143.75999450683594,144.3699951171875,143.52000427246094,144.0500030517578,127.631103515625,5466400
2021-09-07,144.32000732421875,144.5,143.2899932861328,143.50999450683594,127.15265655517578,6520600
2021-09-08,143.0800018310547,144.94000244140625,143.00999450683594,144.60000610351562,128.11842346191406,6897800
2021-09-09,144.57000732421875,144.8800048828125,143.64999389648438,143.99000549316406,127.57796478271484,6354700
2021-09-10,144.05999755859375,144.4600067138672,143.32000732421875,144.1300048828125,127.70196533203125,5750000
2021-09-13,144.85000610351562,147.22999572753906,144.85000610351562,145.67999267578125,129.0753173828125,9952500
2021-09-14,146.1300048828125,146.36000061035156,144.9499969482422,145.42999267578125,128.8538055419922,5831800
2021-09-15,145.35000610351562,145.77000427246094,144.74000549316406,145.1199951171875,128.57913208007812,6237100
2021-09-16,144.83999633789062,145.19000244140625,142.82000732421875,144.11000061035156,127.68424224853516,6142100
2021-09-17,144.3699951171875,146.27999877929688,144.22999572753906,144.33999633789062,127.88805389404297,18737400
