Date,Open,High,Low,Close,Adj Close,Volume
2021-04-23,132.16000366210938,135.1199951171875,132.16000366210938,134.32000732421875,130.82705688476562,78657500.0
2021-04-26,134.8300018310547,135.05999755859375,133.55999755859375,134.72000122070312,131.21670532226562,66905100.0
2021-04-27,135.00999450683594,135.41000366210938,134.11000061035156,134.38999938964844,130.89527893066406,66015800.0
2021-04-28,134.30999755859375,135.02000427246094,133.0800018310547,133.5800018310547,130.10635375976562,107760100.0
2021-04-29,136.47000122070312,137.07000732421875,132.4499969482422,133.47999572753906,130.0089111328125,151101000.0
2021-04-30,131.77999877929688,133.55999755859375,131.07000732421875,131.4600067138672,128.04147338867188,109839500.0
2021-05-03,132.0399932861328,134.07000732421875,131.8300018310547,132.5399932861328,129.0933837890625,75135100.0
2021-05-04,131.19000244140625,131.49000549316406,126.69999694824219,127.8499984741211,124.52532958984375,137564700.0
2021-05-05,129.1999969482422,130.4499969482422,127.97000122070312,128.10000610351562,124.76883697509766,84000900.0
2021-05-06,127.88999938964844,129.75,127.12999725341797,129.74000549316406,126.36619567871094,78128300.0
2021-05-07,130.85000610351562,131.25999450683594,129.47999572753906,130.2100067138672,127.03939056396484,78973300.0
2021-05-10,129.41000366210938,129.5399932861328,126.80999755859375,126.8499984741211,123.76118469238281,88071200.0
2021-05-11,123.5,126.2699966430664,122.7699966430664,125.91000366210938,122.84410095214844,126142800.0
2021-05-12,123.4000015258789,124.63999938964844,122.25,122.7699966430664,119.7805404663086,112172300.0
2021-05-13,124.58000183105469,126.1500015258789,124.26000213623047,124.97000122070312,121.92697143554688,105861300.0
2021-05-14,126.25,127.88999938964844,125.8499984741211,127.44999694824219,124.34659576416016,81918000.0
2021-05-17,126.81999969482422,126.93000030517578,125.16999816894531,126.2699966430664,123.1953125,74244600.0
2021-05-18,126.55999755859375,126.98999786376953,124.77999877929688,124.8499984741211,121.80990600585938,63342900.0
2021-05-19,123.16000366210938,124.91999816894531,122.86000061035156,124.69000244140625,121.65379333496094,92612000.0
2021-05-20,125.2300033569336,127.72000122070312,125.0999984741211,127.30999755859375,124.2099838256836,76857100.0
2021-05-21,127.81999969482422,128.0,125.20999908447266,125.43000030517578,122.37577819824219,79295400.0
2021-05-24,126.01000213623047,127.94000244140625,125.94000244140625,127.0999984741211,124.00511169433594,63092900.0
2021-05-25,127.81999969482422,128.32000732421875,126.31999969482422,126.9000015258789,123.80998992919922,72009500.0
2021-05-26,126.95999908447266,127.38999938964844,126.41999816894531,126.8499984741211,123.76118469238281,56575900.0
2021-05-27,126.44000244140625,127.63999938964844,125.08000183105469,125.27999877929688,122.22942352294922,94625600.0
2021-05-28,125.56999969482422,125.80000305175781,124.55000305175781,124.61000061035156,121.57575225830078,71311100.0
2021-05-31,125.56999969482422,125.80000305175781,124.55000305175781,124.61000061035156,121.57575225830078,71311100.0
2021-06-01,125.08000183105469,125.3499984741211,123.94000244140625,124.27999877929688,121.25377655029297,67637100.0
2021-06-02,124.27999877929688,125.23999786376953,124.05000305175781,125.05999755859375,122.01478576660156,59278900.0
2021-06-03,124.68000030517578,124.8499984741211,123.12999725341797,123.54000091552734,120.53182220458984,76229200.0
