Date,Rolling_Vol_30d
2018-06-05,
2018-06-06,
2018-06-07,
2018-06-08,
2018-06-11,
2018-06-12,
2018-06-13,
2018-06-14,
2018-06-15,
2018-06-18,
2018-06-19,
2018-06-20,
2018-06-21,
2018-06-22,
2018-06-25,
2018-06-26,
2018-06-27,
2018-06-28,
2018-06-29,
2018-07-02,
2018-07-03,
2018-07-04,
2018-07-05,
2018-07-06,
2018-07-09,
2018-07-10,
2018-07-11,
2018-07-12,
2018-07-13,
2018-07-16,0.02174305719487379
2018-07-17,0.021763206757908497
2018-07-18,0.02183457535639313
2018-07-19,0.021845540918320246
2018-07-20,0.02184535738996176
2018-07-23,0.021851052045847388
2018-07-24,0.022002189421781275
2018-07-25,0.02231723855784796
2018-07-26,0.02238351722962193
2018-07-27,0.022457688689391384
2018-07-30,0.022568313866392044
2018-07-31,0.022407030440220573
2018-08-01,0.022425215869655745
2018-08-02,0.022433326444182815
2018-08-03,0.02237024026807661
2018-08-06,0.0221695797027389
2018-08-07,0.022238605795291824
2018-08-08,0.02192164701453719
2018-08-09,0.02194322750010283
2018-08-10,0.010806847971832461
2018-08-13,0.010412237285009842
2018-08-14,0.009026980837112786
2018-08-15,0.009164856709338599
2018-08-16,0.00919583973211317
2018-08-17,0.009235986585974621
2018-08-20,0.010502688657396585
2018-08-21,0.010582886032409134
2018-08-22,0.010601203033278914
2018-08-23,0.010595522633077219
2018-08-24,0.010686421650359641
2018-08-27,0.010674898795335194
2018-08-28,0.010636390753871452
2018-08-29,0.010323774587900496
2018-08-30,0.010910513018352146
2018-08-31,0.011066662680170635
2018-09-03,0.010994851236718553
2018-09-04,0.012348778721261878
2018-09-05,0.011797102914142366
2018-09-06,0.011633381180172774
2018-09-07,0.01117832710612401
2018-09-10,0.011481285697025924
2018-09-11,0.011357109992473732
2018-09-12,0.01131332795206388
2018-09-13,0.01110982461652189
2018-09-14,0.011113635226061997
2018-09-17,0.01104910851834284
2018-09-18,0.011599286421396477
2018-09-19,0.01179086786687275
2018-09-20,0.011832615826470733
2018-09-21,0.011729075275673663
2018-09-24,0.012026519252917343
2018-09-25,0.012047312388482069
2018-09-26,0.012243385377269657
2018-09-27,0.012312154768927318
2018-09-28,0.012265721494318345
2018-10-01,0.011101107648631939
2018-10-02,0.01163378909207474
2018-10-03,0.011628806947769108
2018-10-04,0.012720592136421885
2018-10-05,0.012691815312911749
2018-10-08,0.012683850828506768
2018-10-09,0.012697939647714856
2018-10-10,0.017960532307391308
2018-10-11,0.017781732000474455
2018-10-12,0.018005181888244584
2018-10-15,0.018080690312665994
2018-10-16,0.018355643655307303
2018-10-17,0.018460932429390037
2018-10-18,0.018494788477745553
2018-10-19,0.018737251554079713
2018-10-22,0.018290965220394688
2018-10-23,0.018481907250869806
2018-10-24,0.018557316148937176
2018-10-25,0.018762221055374957
2018-10-26,0.018823464463512893
2018-10-29,0.0188581212473649
2018-10-30,0.01931890033905449
2018-10-31,0.01940495024295058
2018-11-01,0.019842697946574093
2018-11-02,0.01981493430511155
2018-11-05,0.019903553269817617
2018-11-06,0.01990564398242366
2018-11-07,0.02019785849404522
2018-11-08,0.02006282893915982
2018-11-09,0.02023966597278533
2018-11-12,0.02038169914387376
2018-11-13,0.020166083216013077
2018-11-14,0.020174512288340662
2018-11-15,0.019669582412503713
2018-11-16,0.019722070002355707
2018-11-19,0.020348662726751846
2018-11-20,0.020526870183325586
2018-11-21,0.016614125256595242
2018-11-22,0.016592491531822726
2018-11-23,0.016289943479571557
2018-11-26,0.01652723034767982
2018-11-27,0.01529724089694314
2018-11-28,0.016607471088276825
2018-11-29,0.016497517188484006
2018-11-30,0.016326246954981374
2018-12-03,0.01756663109698906
2018-12-04,0.017920007060051115
2018-12-05,0.01759399654036134
2018-12-06,0.017474284890804034
2018-12-07,0.018152781074698032
2018-12-10,0.018284207804236584
2018-12-11,0.017522178278670295
2018-12-12,0.017575538928257983
2018-12-13,0.01732630880923122
2018-12-14,0.017339783766985604
2018-12-17,0.018271813955332884
2018-12-18,0.018581582562635483
2018-12-19,0.018883507156691084
2018-12-20,0.019136324395340992
2018-12-21,0.023211199219202564
2018-12-24,0.025482389316910624
2018-12-25,0.025475455342415423
2018-12-26,0.028739468722609407
2018-12-27,0.028720245912833016
2018-12-28,0.028709799765775333
2018-12-31,0.028222847792330835
2019-01-01,0.027961866215714913
2019-01-02,0.027801791063134948
2019-01-03,0.028011164733630838
2019-01-04,0.028284397612542228
2019-01-07,0.028238190187383067
2019-01-08,0.028252279126302886
2019-01-09,0.027567531285072656
2019-01-10,0.02755652994487028
2019-01-11,0.027475977315207168
2019-01-14,0.026601137293487738
2019-01-15,0.026440393464675943
2019-01-16,0.026447599493516626
2019-01-17,0.02662917192238048
2019-01-18,0.026097209258443575
2019-01-21,0.0259620350300276
2019-01-22,0.025878287066257232
2019-01-23,0.025867027168383825
2019-01-24,0.02555626189635499
2019-01-25,0.02550395469982536
2019-01-28,0.02438214983625191
2019-01-29,0.024276642285085446
2019-01-30,0.023397653490391655
2019-01-31,0.02285367391243258
2019-02-01,0.019600807359360525
2019-02-04,0.0153135522863097
2019-02-05,0.01528772684325199
2019-02-06,0.009646000821171464
2019-02-07,0.009709408556874284
2019-02-08,0.00961777387949335
2019-02-11,0.009786939795837233
2019-02-12,0.009867549770663548
2019-02-13,0.00983281732287815
2019-02-14,0.009219532883502867
2019-02-15,0.008377841362142759
2019-02-18,0.0082076242100381
2019-02-19,0.008374701034240125
2019-02-20,0.00831989515741194
2019-02-21,0.008646562074950962
2019-02-22,0.008584274252188872
2019-02-25,0.008568402047255877
2019-02-26,0.0077764352221872095
2019-02-27,0.007700566448448456
2019-02-28,0.007307387824855618
2019-03-01,0.007488319036900526
2019-03-04,0.00835080929834747
2019-03-05,0.008385188545938484
2019-03-06,0.00839688670019594
2019-03-07,0.008381971002595514
2019-03-08,0.008491097138723905
2019-03-11,0.008625416552748193
2019-03-12,0.008693131262190854
2019-03-13,0.008475832738773066
2019-03-14,0.008577310107739966
2019-03-15,0.008505366274906506
2019-03-18,0.008657123465051096
2019-03-19,0.008543124032976883
2019-03-20,0.008866548620293362
2019-03-21,0.00913205547972595
2019-03-22,0.01581768216923761
2019-03-25,0.0155359616334973
2019-03-26,0.015548546638140376
2019-03-27,0.015472507418642319
2019-03-28,0.015558416356564412
2019-03-29,0.015483929353486046
2019-04-01,0.015649115972107927
2019-04-02,0.015662348094877744
2019-04-03,0.01565258761198258
2019-04-04,0.015618210125305175
2019-04-05,0.015526900072543757
2019-04-08,0.015573381960155955
2019-04-09,0.015536211488917937
2019-04-10,0.015574335140912996
2019-04-11,0.01555197568565523
2019-04-12,0.015375722808136065
2019-04-15,0.01507492472542149
2019-04-16,0.015188361603477247
2019-04-17,0.015262379549800613
2019-04-18,0.0152790168888312
2019-04-19,0.015226407472422857
2019-04-22,0.015635599637531822
2019-04-23,0.015605344240097479
2019-04-24,0.015689628396578576
2019-04-25,0.01568425021748126
2019-04-26,0.015754729614300085
2019-04-29,0.015615034852985243
2019-04-30,0.015639755752380132
2019-05-01,0.016031104048314936
2019-05-02,0.015809371176700886
2019-05-03,0.009409625790551816
2019-05-06,0.01058475510474183
2019-05-07,0.010580234798895125
2019-05-08,0.010577827202175613
2019-05-09,0.010367593817965343
2019-05-10,0.01059139637714873
2019-05-13,0.010771941181057614
2019-05-14,0.010958538975844867
2019-05-15,0.010984250856590036
2019-05-16,0.010850921783921389
2019-05-17,0.010868830470912237
2019-05-20,0.011405351263590957
2019-05-21,0.011520485153749043
2019-05-22,0.011469657106601456
2019-05-23,0.011515425795584126
2019-05-24,0.011169315076540553
2019-05-27,0.01106063213716004
2019-05-28,0.01092422213762517
2019-05-29,0.011653726893065935
2019-05-30,0.01164435143493637
2019-05-31,0.012194952983434107
2019-06-03,0.012113919028295811
2019-06-04,0.015115542479993256
2019-06-05,0.015195865263204265
2019-06-06,0.015135067232255876
2019-06-07,0.015217559867988754
2019-06-10,0.015288282772492447
2019-06-11,0.01539313656200519
2019-06-12,0.014945609082097263
2019-06-13,0.01508181172966118
