Date,Rolling_Vol_30d
2018-06-05,
2018-06-06,
2018-06-07,
2018-06-08,
2018-06-11,
2018-06-12,
2018-06-13,
2018-06-14,
2018-06-15,
2018-06-18,
2018-06-19,
2018-06-20,
2018-06-21,
2018-06-22,
2018-06-25,
2018-06-26,
2018-06-27,
2018-06-28,
2018-06-29,
2018-07-02,
2018-07-03,
2018-07-04,
2018-07-05,
2018-07-06,
2018-07-09,
2018-07-10,
2018-07-11,
2018-07-12,
2018-07-13,
2018-07-16,0.014010114075546613
2018-07-17,0.014126305172276194
2018-07-18,0.014014423743335691
2018-07-19,0.013630944523984462
2018-07-20,0.013665537612361493
2018-07-23,0.013553883940505355
2018-07-24,0.013808025983775224
2018-07-25,0.013895906063414547
2018-07-26,0.04126628768714813
2018-07-27,0.04127266966182522
2018-07-30,0.04128655606541759
2018-07-31,0.04136310770594731
2018-08-01,0.04104582233206064
2018-08-02,0.041472817245260384
2018-08-03,0.041522924614164916
2018-08-06,0.04217822346057908
2018-08-07,0.042103571933542465
2018-08-08,0.04206451342600958
2018-08-09,0.042092856042763326
2018-08-10,0.04214160512771251
2018-08-13,0.04200536934761127
2018-08-14,0.04185029309150189
2018-08-15,0.04186590061387872
2018-08-16,0.04166551787359757
2018-08-17,0.04132733170290179
2018-08-20,0.04125996829896198
2018-08-21,0.041276503231650434
2018-08-22,0.04132883952497442
2018-08-23,0.041025326540356455
2018-08-24,0.041106330944155105
2018-08-27,0.04128756665854948
2018-08-28,0.04114144099766472
2018-08-29,0.04114409294827945
2018-08-30,0.041243007542989145
2018-08-31,0.04116696162707799
2018-09-03,0.041134858340346844
2018-09-04,0.04104336406094339
2018-09-05,0.040952643699381466
2018-09-06,0.015888071342824363
2018-09-07,0.015892484051499806
2018-09-10,0.015526085927223777
2018-09-11,0.015570768739070037
2018-09-12,0.016102018137536003
2018-09-13,0.015139221762599239
2018-09-14,0.015093140828033171
2018-09-17,0.012317211526910945
2018-09-18,0.012287474849460064
2018-09-19,0.012730165877193729
2018-09-20,0.01328026372836533
2018-09-21,0.013395354486591304
2018-09-24,0.013810679856658716
2018-09-25,0.013712659807606904
2018-09-26,0.01395092172114385
2018-09-27,0.013344614807671316
2018-09-28,0.01410007429383602
2018-10-01,0.014194793066825093
2018-10-02,0.014530456959996302
2018-10-03,0.014999981778552832
2018-10-04,0.015438949595121631
2018-10-05,0.015289573768404462
2018-10-08,0.014856950962557023
2018-10-09,0.014920587111530105
2018-10-10,0.016486353582855773
2018-10-11,0.01659148941357256
2018-10-12,0.016606560733588023
2018-10-15,0.016595363646318476
2018-10-16,0.017467268543707982
2018-10-17,0.017042822555142716
2018-10-18,0.017065870887547272
2018-10-19,0.017057100398224334
2018-10-22,0.01702184609973098
2018-10-23,0.016853933123130573
2018-10-24,0.019088355223484454
2018-10-25,0.020218416307428832
2018-10-26,0.021157147037906228
2018-10-29,0.021409315997422268
2018-10-30,0.022227185033258035
2018-10-31,0.02315197740346088
2018-11-01,0.022835671882623653
2018-11-02,0.02267423544075607
2018-11-05,0.022470118256824396
2018-11-06,0.022576656229251507
2018-11-07,0.022537626237575343
2018-11-08,0.022688517213374105
2018-11-09,0.022504994491977036
2018-11-12,0.022743727008731004
2018-11-13,0.022624433943982662
2018-11-14,0.022469776849694097
2018-11-15,0.022202110130674493
2018-11-16,0.022727605787234935
2018-11-19,0.02482136628278461
2018-11-20,0.024861247839219763
2018-11-21,0.024247397740972298
2018-11-22,0.024052772597408872
2018-11-23,0.024258486976909247
2018-11-26,0.02532256868130784
2018-11-27,0.02432110473320225
2018-11-28,0.02449454121901465
2018-11-29,0.02431739416298089
2018-11-30,0.024522362518999297
2018-12-03,0.024509124805478618
2018-12-04,0.024767316528237694
2018-12-05,0.0227524168153143
2018-12-06,0.021952384495914978
2018-12-07,0.021097641900481415
2018-12-10,0.02157536016427667
2018-12-11,0.02088860942559702
2018-12-12,0.01990320382262466
2018-12-13,0.01992423634314535
2018-12-14,0.01989411733059982
2018-12-17,0.020375719448964467
2018-12-18,0.02086142357148716
2018-12-19,0.024697243992191645
2018-12-20,0.02441757198582885
2018-12-21,0.02677844413379534
2018-12-24,0.0265457229643799
2018-12-25,0.026508729241196113
2018-12-26,0.030380091514433934
2018-12-27,0.03039340917812934
2018-12-28,0.029962378593286227
2018-12-31,0.028096299700592683
2019-01-01,0.02806714263149446
2019-01-02,0.028594525238688814
2019-01-03,0.029103685764097813
2019-01-04,0.029996884022422614
2019-01-07,0.029336143082756717
2019-01-08,0.02981604380200613
2019-01-09,0.029802587575790067
2019-01-10,0.0297152010688111
2019-01-11,0.029628447961385432
2019-01-14,0.029684278896138325
2019-01-15,0.029629171495140376
2019-01-16,0.029708316127782703
2019-01-17,0.029654056283014193
2019-01-18,0.02950553128018927
2019-01-21,0.02900197774235699
2019-01-22,0.029197512220965997
2019-01-23,0.029353423277772347
2019-01-24,0.029410831554335763
2019-01-25,0.02963575816615474
2019-01-28,0.029236873524357724
2019-01-29,0.02923279058368299
2019-01-30,0.026530309393327938
2019-01-31,0.032053027645016496
2019-02-01,0.029092346026926074
2019-02-04,0.028995370239240367
2019-02-05,0.02892950391037304
2019-02-06,0.02604863309463697
2019-02-07,0.026699037986472798
2019-02-08,0.02650895239590199
2019-02-11,0.026330649615756027
2019-02-12,0.026390078544126366
2019-02-13,0.026005127224493448
2019-02-14,0.025156298413029334
2019-02-15,0.0242189853557005
2019-02-18,0.02422423163428282
2019-02-19,0.023725265152006837
2019-02-20,0.023686684783912157
2019-02-21,0.023946629382520058
2019-02-22,0.02395989942230295
2019-02-25,0.024040645720423626
2019-02-26,0.023769522497561427
2019-02-27,0.023744393241648305
2019-02-28,0.02383620028415535
2019-03-01,0.02378249180837012
2019-03-04,0.024327603801351447
2019-03-05,0.024264992820788034
2019-03-06,0.02370923621127874
2019-03-07,0.024149281852997192
2019-03-08,0.023945899169651834
2019-03-11,0.02384933531273745
2019-03-12,0.023305915884005057
2019-03-13,0.022277496449673168
2019-03-14,0.012930934919805341
2019-03-15,0.013708762274612613
2019-03-18,0.014441822015009556
2019-03-19,0.014327365307669019
2019-03-20,0.015061362740894153
2019-03-21,0.01441737159757055
2019-03-22,0.014498204255349555
2019-03-25,0.014574331455260381
2019-03-26,0.01462232954457993
2019-03-27,0.01472510595010905
2019-03-28,0.014729809783514668
2019-03-29,0.014670841670953538
2019-04-01,0.014809491214821231
2019-04-02,0.015830393972432966
2019-04-03,0.01587001244115194
2019-04-04,0.01564871012596974
2019-04-05,0.015592143711053266
2019-04-08,0.015416051273245735
2019-04-09,0.015564526979257245
2019-04-10,0.015435680591897444
2019-04-11,0.015314739433986108
2019-04-12,0.015347115655756579
2019-04-15,0.014435579348789116
2019-04-16,0.01394364770583321
2019-04-17,0.013903881972065607
2019-04-18,0.013355184003857616
2019-04-19,0.01335749436398894
2019-04-22,0.013471837249050527
2019-04-23,0.013610396947448419
2019-04-24,0.013650133670342773
2019-04-25,0.0164397712610225
2019-04-26,0.015712016115090502
2019-04-29,0.014068136828461397
2019-04-30,0.014284016211298777
2019-05-01,0.0139522078435347
2019-05-02,0.014022222426387471
2019-05-03,0.013828675695923928
2019-05-06,0.014008479598113998
2019-05-07,0.014804079994876441
2019-05-08,0.014570525000550534
2019-05-09,0.014621145004077097
2019-05-10,0.014653274303549398
2019-05-13,0.016350782855616433
2019-05-14,0.015400476423968383
2019-05-15,0.016245305453987637
2019-05-16,0.016094684060370616
2019-05-17,0.016209352276161118
2019-05-20,0.016428001707405146
2019-05-21,0.016338098774844368
2019-05-22,0.016340013280954285
2019-05-23,0.016994694500087212
2019-05-24,0.016922870530548407
2019-05-27,0.01691523826139459
2019-05-28,0.017187933105120484
2019-05-29,0.017339345883332937
2019-05-30,0.017340704295250534
2019-05-31,0.018276952168810177
2019-06-03,0.022843025364643905
2019-06-04,0.023061948035445073
2019-06-05,0.023087734659330547
2019-06-06,0.020186170828911686
2019-06-07,0.021092180529764182
2019-06-10,0.02086340066615164
2019-06-11,0.02123866588827642
2019-06-12,0.021403687100884455
2019-06-13,0.021629058785835008
