Date,Log_Return
2018-06-05,-0.0028349157058248746
2018-06-06,0.005124005802992312
2018-06-07,0.018786674078336892
2018-06-08,0.018570073809147544
2018-06-11,0.004524359358987011
2018-06-12,-0.0037477416889783732
2018-06-13,-0.010018364679056223
2018-06-14,-0.006297153415977291
2018-06-15,0.018126459300627146
2018-06-18,-0.020102177370971024
2018-06-19,0.006439868078640784
2018-06-20,-0.00630787490587036
2018-06-21,0.007748242739016331
2018-06-22,0.012868181285871578
2018-06-25,0.004638788617316213
2018-06-26,0.002695588477688168
2018-06-27,-0.00398213526268721
2018-06-28,0.0046228782208278625
2018-06-29,0.00012807523343539507
2018-07-02,0.0008965493392859834
2018-07-03,-0.0029482071998272776
2018-07-04,0.0
2018-07-05,0.01667636207902895
2018-07-06,0.0012618746077312653
2018-07-09,-0.018452051216942763
2018-07-10,0.02486178037458452
2018-07-11,-0.008302663259838852
2018-07-12,-0.0034169575205005606
2018-07-13,0.005309891622697551
2018-07-16,0.0027701769258724573
2018-07-17,0.006266853527995541
2018-07-18,-0.003880872391882723
2018-07-19,-0.003461366962615755
2018-07-20,-0.0006353582455928224
2018-07-23,-0.0021632188064626026
2018-07-24,0.006095405275755112
2018-07-25,0.006058476293745897
2018-07-26,0.00777113134874393
2018-07-27,0.006100030742515729
2018-07-30,-0.0047269615722519915
2018-07-31,0.008442453228970241
2018-08-01,-0.0028474351932325326
2018-08-02,0.01660032785491967
2018-08-03,0.004016581008776558
2018-08-06,0.0023050125541015497
2018-08-07,0.0014532843860403308
2018-08-08,-0.003515509036264354
2018-08-09,-0.0116034071478555
2018-08-10,0.00036877768254753903
2018-08-13,0.001104602730035372
2018-08-14,-0.0025793833931392236
2018-08-15,0.012102329809239554
2018-08-16,0.01674817074584159
2018-08-17,0.0
2018-08-20,-0.0005979145387716692
2018-08-21,0.003104147630489086
2018-08-22,-0.006097641043386542
2018-08-23,-0.0018003843898921042
2018-08-24,0.0014408351813184784
2018-08-27,0.0009591439970512627
2018-08-28,0.0004792830821367385
2018-08-29,0.0001199524078533113
2018-08-30,-0.0009587927165239592
2018-08-31,-0.005530323210092245
2018-09-03,0.0
2018-09-04,-0.0030184314611966865
2018-09-05,0.007109119605946858
2018-09-06,-0.0077135171776349706
2018-09-07,-0.008993956303116628
2018-09-10,0.005721459877045229
2018-09-11,-0.004501550391312997
2018-09-12,0.013323825222126835
2018-09-13,0.004082717505355012
2018-09-14,0.001915526346183143
2018-09-17,0.007625290460240211
2018-09-18,-0.002971898190617664
2018-09-19,0.0
2018-09-20,0.016061197232164096
2018-09-21,0.005374384082772666
2018-09-24,-0.018226427454217573
2018-09-25,-0.013740191388653731
2018-09-26,0.0016830473309411766
2018-09-27,-0.004816145329489032
2018-09-28,0.0044554746483740516
2018-10-01,0.00527242318669633
2018-10-02,0.008213119730045605
2018-10-03,-0.01589136025467924
2018-10-04,-0.013459096463380355
2018-10-05,0.00280392164167205
2018-10-08,0.003038722188692654
2018-10-09,-0.0024304200890052684
2018-10-10,-0.00928840333230479
2018-10-11,-0.03206575489448516
2018-10-12,0.0024061293072160025
2018-10-15,0.013443288285540053
2018-10-16,0.01092231887784554
2018-10-17,0.010437831648628984
2018-10-18,-0.011190752476273876
2018-10-19,0.08432806282607486
2018-10-22,-0.008050695078184669
2018-10-23,0.00644577522681138
2018-10-24,0.026046017731889564
2018-10-25,-0.005155359912209157
2018-10-26,-0.012891377298738687
2018-10-29,0.004315407932740031
2018-10-30,0.010708726280090378
2018-10-31,-0.005734698334916034
2018-11-01,0.010209372885547475
2018-11-02,0.0024526298609604024
2018-11-05,0.015358554840734598
2018-11-06,0.0033933113368453654
2018-11-07,-0.0024070121238198325
2018-11-08,0.0007666294826251302
2018-11-09,0.011427569196850475
2018-11-12,0.0031330179077788765
2018-11-13,0.008272136155519881
2018-11-14,0.00021386039901560638
2018-11-15,0.003630518108578502
2018-11-16,-0.00010648771749107197
2018-11-19,-0.005665388819374868
2018-11-20,-0.012837762450035144
2018-11-21,-0.0075202010102468336
2018-11-22,0.0
2018-11-23,0.001421016097733585
2018-11-26,0.004360152209439229
2018-11-27,0.008448192384125523
2018-11-28,0.0031225591520501737
2018-11-29,-0.002044774656802498
2018-11-30,0.018043546559419556
2018-12-03,-0.01267118748635992
2018-12-04,-0.00010716877924212257
2018-12-05,0.0
2018-12-06,0.0025688861133338365
2018-12-07,-0.011828434508868939
2018-12-10,0.0062542494407740404
2018-12-11,0.009414789327913701
2018-12-12,0.0012771599198282198
2018-12-13,0.025825504055849272
2018-12-14,0.0015531417098639344
2018-12-17,-0.04086923339771503
2018-12-18,-0.0030225189123159277
2018-12-19,-0.007924215634208458
2018-12-20,-0.008537057688023262
2018-12-21,-0.0001097221217254147
2018-12-24,-0.040492242169483106
2018-12-25,0.0
2018-12-26,0.03077159775241983
2018-12-27,0.02119662243834961
2018-12-28,-0.009170283204683577
2018-12-31,0.008083224059637099
2019-01-01,0.0
2019-01-02,-0.00698734719511785
2019-01-03,-0.007035902142170272
2019-01-04,0.020205325905005636
2019-01-07,-0.004008637033133765
2019-01-08,0.003684010445804225
2019-01-09,-0.016466560580798126
2019-01-10,0.002416202360142721
2019-01-11,0.006559445979387495
2019-01-14,-0.006778850439105727
2019-01-15,0.009390688955981143
2019-01-16,-0.006979883447242913
2019-01-17,-0.0001436509083079344
2019-01-18,0.008568894091283046
2019-01-21,0.0
2019-01-22,-0.010777745675509402
