Date,Rolling_Vol_90d
2018-06-05,
2018-06-06,
2018-06-07,
2018-06-08,
2018-06-11,
2018-06-12,
2018-06-13,
2018-06-14,
2018-06-15,
2018-06-18,
2018-06-19,
2018-06-20,
2018-06-21,
2018-06-22,
2018-06-25,
2018-06-26,
2018-06-27,
2018-06-28,
2018-06-29,
2018-07-02,
2018-07-03,
2018-07-04,
2018-07-05,
2018-07-06,
2018-07-09,
2018-07-10,
2018-07-11,
2018-07-12,
2018-07-13,
2018-07-16,0.028763853458147155
2018-07-17,0.028386715530175317
2018-07-18,0.027940827162258902
2018-07-19,0.027583903646359518
2018-07-20,0.027304865343513004
2018-07-23,0.026923110453359975
2018-07-24,0.027063180847743073
2018-07-25,0.026746808769258796
2018-07-26,0.033960820676823725
2018-07-27,0.03377014858660439
2018-07-30,0.0334665124200898
2018-07-31,0.03454545840280335
2018-08-01,0.03412474281065117
2018-08-02,0.03376106656013212
2018-08-03,0.03352423256425915
2018-08-06,0.03380157561649942
2018-08-07,0.03342404943407948
2018-08-08,0.033066686014996974
2018-08-09,0.03301183704485105
2018-08-10,0.03268297885152521
2018-08-13,0.03261486127368589
2018-08-14,0.03231115542237791
2018-08-15,0.03213756067921257
2018-08-16,0.03200296496696561
2018-08-17,0.03178927384835443
2018-08-20,0.03150155917124778
2018-08-21,0.0312817029617737
2018-08-22,0.03109829414599478
2018-08-23,0.031763606949715535
2018-08-24,0.03264261091108962
2018-08-27,0.03285681656829261
2018-08-28,0.0326562174417055
2018-08-29,0.03238912253543789
2018-08-30,0.03223466455783516
2018-08-31,0.03197999294096166
2018-09-03,0.031745640464655334
2018-09-04,0.0338458619864718
2018-09-05,0.03359720383327484
2018-09-06,0.03359232683117037
2018-09-07,0.03348990929254729
2018-09-10,0.034556119716954686
2018-09-11,0.03431023984972534
2018-09-12,0.034742107666223924
2018-09-13,0.03535320364763079
2018-09-14,0.035820660187640976
2018-09-17,0.03564955738746423
2018-09-18,0.035536008572449644
2018-09-19,0.035499754867134366
2018-09-20,0.03528892914810247
2018-09-21,0.03510073356077172
2018-09-24,0.03517291063301142
2018-09-25,0.034973985722785955
2018-09-26,0.03483791450902636
2018-09-27,0.03462631477742969
2018-09-28,0.03509772885565037
2018-10-01,0.03489978124669728
2018-10-02,0.03597608057395301
2018-10-03,0.03589504619254919
2018-10-04,0.03583685850998304
2018-10-05,0.03571393018141172
2018-10-08,0.03576145847273889
2018-10-09,0.03583392181701373
2018-10-10,0.03678390300612065
2018-10-11,0.0362976722425369
2018-10-12,0.03642991758866379
2018-10-15,0.03634489300019302
2018-10-16,0.036982425561478245
2018-10-17,0.0371174872289197
2018-10-18,0.03724624168925826
2018-10-19,0.03945085248799652
2018-10-22,0.03958771304076928
2018-10-23,0.03946682561219653
2018-10-24,0.04084292730982339
2018-10-25,0.0442610646953257
2018-10-26,0.04528598567507361
2018-10-29,0.045292835726570155
2018-10-30,0.045266150437521066
2018-10-31,0.045481510673636
2018-11-01,0.04670338069761287
2018-11-02,0.046632987286072215
2018-11-05,0.046671460054369465
2018-11-06,0.04679675561546678
2018-11-07,0.04710260586977619
2018-11-08,0.047136946346930234
2018-11-09,0.04684258749410431
2018-11-12,0.048056385930050544
2018-11-13,0.048146787308915306
2018-11-14,0.048482054840251455
2018-11-15,0.048556182195632125
2018-11-16,0.04871326359748599
2018-11-19,0.049415820452813626
2018-11-20,0.04938889066915534
2018-11-21,0.04946868563905396
2018-11-22,0.04945846390677014
2018-11-23,0.04955616933799122
2018-11-26,0.049676884756855874
2018-11-27,0.049793047172418003
2018-11-28,0.04979031072214196
2018-11-29,0.04780047640113695
2018-11-30,0.047700448359389504
2018-12-03,0.048929953415431895
2018-12-04,0.05009456037526281
2018-12-05,0.05008990601403024
2018-12-06,0.050069569323051545
2018-12-07,0.0509646915550678
2018-12-10,0.0507750847156212
2018-12-11,0.050770629851279094
2018-12-12,0.050836145901619174
2018-12-13,0.05087309764732096
2018-12-14,0.05087264520455692
2018-12-17,0.0510773551034774
2018-12-18,0.05119008370896926
2018-12-19,0.05170798508292647
2018-12-20,0.05168633810729969
2018-12-21,0.051973122199113535
2018-12-24,0.05198007750761002
2018-12-25,0.05192364403921972
2018-12-26,0.05244531614652686
2018-12-27,0.052015531027762185
2018-12-28,0.05143799815231989
2018-12-31,0.05126595424723248
2019-01-01,0.05126460771038123
2019-01-02,0.05131391730604286
2019-01-03,0.05229649792976107
2019-01-04,0.053602900046118195
2019-01-07,0.0543036348490262
2019-01-08,0.05301612925177079
2019-01-09,0.05303566503231724
2019-01-10,0.053030583224607394
2019-01-11,0.05310822547228112
2019-01-14,0.052214453377357764
2019-01-15,0.05221541135842526
2019-01-16,0.051726898385407664
2019-01-17,0.05155723219186042
2019-01-18,0.05102895465419118
2019-01-21,0.051030030769387655
2019-01-22,0.051237765194249496
2019-01-23,0.05120945187985861
2019-01-24,0.05155610632000225
2019-01-25,0.051880591699228006
2019-01-28,0.052225359965770324
2019-01-29,0.05240908969197247
2019-01-30,0.0560145778618141
2019-01-31,0.05633825760107309
2019-02-01,0.056086407006285914
2019-02-04,0.056063875955355315
2019-02-05,0.055572964642456604
2019-02-06,0.055539442734569726
2019-02-07,0.055550939978564175
2019-02-08,0.05556782643325977
2019-02-11,0.055468890053626395
2019-02-12,0.05537449057800402
2019-02-13,0.05464907937816192
2019-02-14,0.0546497522907103
2019-02-15,0.054535820286167505
2019-02-18,0.0545355978397469
2019-02-19,0.05401535736461494
2019-02-20,0.05392135246379864
2019-02-21,0.05386179491169463
2019-02-22,0.052440675096698496
2019-02-25,0.0521228884842561
2019-02-26,0.05216596557039087
2019-02-27,0.051264017536658435
2019-02-28,0.04803037006885165
2019-03-01,0.04703815971840836
2019-03-04,0.046787186776037354
2019-03-05,0.046752919637984974
2019-03-06,0.046705220991391704
2019-03-07,0.045443241302844384
2019-03-08,0.04544532620137407
2019-03-11,0.04561398039279083
2019-03-12,0.04550170997119143
2019-03-13,0.045151226447896715
2019-03-14,0.04511319925329297
2019-03-15,0.04514995558135973
2019-03-18,0.04384785695756982
2019-03-19,0.04525485725002321
2019-03-20,0.04488039588915296
2019-03-21,0.045550535178667736
2019-03-22,0.04575758369688045
2019-03-25,0.044985911766810036
2019-03-26,0.04501049054221702
2019-03-27,0.045060508043720374
2019-03-28,0.045060858150867945
2019-03-29,0.04496940830979883
2019-04-01,0.04494549286883335
2019-04-02,0.04471677502810726
2019-04-03,0.04546867239082006
2019-04-04,0.04546871538315916
2019-04-05,0.04546397992073989
2019-04-08,0.04413828184062314
2019-04-09,0.04263901727012149
2019-04-10,0.04268285523859773
2019-04-11,0.0426815129223848
2019-04-12,0.041507109490581694
2019-04-15,0.041503612645557214
2019-04-16,0.041545750715840615
2019-04-17,0.04153561997685018
2019-04-18,0.04137849795385617
2019-04-19,0.04137995761691427
2019-04-22,0.040925339386920355
2019-04-23,0.040814514923981166
2019-04-24,0.04004134265792325
2019-04-25,0.040156843584199145
2019-04-26,0.03959656681102497
2019-04-29,0.039548084912659
2019-04-30,0.03955222893547112
2019-05-01,0.03908131476225956
2019-05-02,0.039309824123232924
2019-05-03,0.039292382540908506
2019-05-06,0.039319638801259944
2019-05-07,0.03946630942578545
2019-05-08,0.03945113511514284
2019-05-09,0.037882112120047204
2019-05-10,0.03633520870775236
2019-05-13,0.036137895024401595
2019-05-14,0.036350056576030146
2019-05-15,0.036210848415147615
2019-05-16,0.03612569024471475
2019-05-17,0.036119814018081085
2019-05-20,0.03628978901352205
2019-05-21,0.03635940333017431
2019-05-22,0.03616025357134622
2019-05-23,0.0363581611034753
2019-05-24,0.03627951839883016
2019-05-27,0.03627951839883016
2019-05-28,0.03710247152913856
2019-05-29,0.03731629094906473
2019-05-30,0.03697153422554079
2019-05-31,0.03672302630709871
2019-06-03,0.03557144562458408
2019-06-04,0.03583342363655579
2019-06-05,0.030461173909352473
2019-06-06,0.030923648515189653
2019-06-07,0.030966203571789263
2019-06-10,0.03098609685349404
2019-06-11,0.030869803461477698
2019-06-12,0.03088477202102618
2019-06-13,0.03087597616769925
