Date,Rolling_Vol_30d
2018-06-05,
2018-06-06,
2018-06-07,
2018-06-08,
2018-06-11,
2018-06-12,
2018-06-13,
2018-06-14,
2018-06-15,
2018-06-18,
2018-06-19,
2018-06-20,
2018-06-21,
2018-06-22,
2018-06-25,
2018-06-26,
2018-06-27,
2018-06-28,
2018-06-29,
2018-07-02,
2018-07-03,
2018-07-04,
2018-07-05,
2018-07-06,
2018-07-09,
2018-07-10,
2018-07-11,
2018-07-12,
2018-07-13,
2018-07-16,0.01443982396301935
2018-07-17,0.014445321710177931
2018-07-18,0.013297510222900242
2018-07-19,0.013437003476771622
2018-07-20,0.01341739356922903
2018-07-23,0.013392740197144521
2018-07-24,0.013695583091568325
2018-07-25,0.013345588255898757
2018-07-26,0.013459573060668804
2018-07-27,0.013272814678606647
2018-07-30,0.01408826396887075
2018-07-31,0.012293912726665128
2018-08-01,0.012452549099503527
2018-08-02,0.012232693112479957
2018-08-03,0.012254498984509853
2018-08-06,0.01146425906088702
2018-08-07,0.011620099033879883
2018-08-08,0.011720026184131895
2018-08-09,0.011565053200919747
2018-08-10,0.011826004743265011
2018-08-13,0.011842356351583906
2018-08-14,0.011700149871539613
2018-08-15,0.012418240447837892
2018-08-16,0.014589220125990659
2018-08-17,0.014578577440302887
2018-08-20,0.014235095338989666
2018-08-21,0.014057897812763634
2018-08-22,0.013726841584578018
2018-08-23,0.013518227678077678
2018-08-24,0.013320132641673777
2018-08-27,0.013226636079158739
2018-08-28,0.013282224934128365
2018-08-29,0.013161087143229569
2018-08-30,0.01303939970849419
2018-08-31,0.013201223337375318
2018-09-03,0.01318455193258247
2018-09-04,0.013047930456676253
2018-09-05,0.013010107411164719
2018-09-06,0.013125381656748746
2018-09-07,0.013131441792777634
2018-09-10,0.012790407794113383
2018-09-11,0.012613827484060891
2018-09-12,0.01323807549154458
2018-09-13,0.013167049582324827
2018-09-14,0.013301118355364782
2018-09-17,0.013428080117076795
2018-09-18,0.013785487548853424
2018-09-19,0.01366782346918465
2018-09-20,0.01359061820282111
2018-09-21,0.01342700716294638
2018-09-24,0.013644500327488915
2018-09-25,0.013673268506273787
2018-09-26,0.012972753261027049
2018-09-27,0.010739651188572286
2018-09-28,0.010898038163554788
2018-10-01,0.011699312023959975
2018-10-02,0.011739046617245586
2018-10-03,0.011657674773932512
2018-10-04,0.011614210419463788
2018-10-05,0.01184522221280271
2018-10-08,0.011755154294805456
2018-10-09,0.011624402060749144
2018-10-10,0.01485639205729634
2018-10-11,0.015559559108592433
2018-10-12,0.01538313922481525
2018-10-15,0.015408402303572228
2018-10-16,0.015965727810000073
2018-10-17,0.016060460021017405
2018-10-18,0.01626407422901423
2018-10-19,0.016313287670222474
2018-10-22,0.01577379617449879
2018-10-23,0.016026525085340283
2018-10-24,0.01562417390468768
2018-10-25,0.016266271633530144
2018-10-26,0.016293167940040664
2018-10-29,0.020440668026942378
2018-10-30,0.02156068212098201
2018-10-31,0.0217187737738079
2018-11-01,0.02211879917257786
2018-11-02,0.02212182760798486
2018-11-05,0.02216104572910829
2018-11-06,0.022282539991648004
2018-11-07,0.022419825367378098
2018-11-08,0.02239342225620027
2018-11-09,0.02229481247821957
2018-11-12,0.022490774142719362
2018-11-13,0.022621438109752617
2018-11-14,0.022426401129172872
2018-11-15,0.022443167442520374
2018-11-16,0.022540494413993226
2018-11-19,0.02375115055830725
2018-11-20,0.02374261094381842
2018-11-21,0.022424470115761132
2018-11-22,0.02208088900595472
2018-11-23,0.022111741078813682
2018-11-26,0.022339904227375213
2018-11-27,0.0217004241937499
2018-11-28,0.02369050226817515
2018-11-29,0.024137904202868706
2018-11-30,0.024223105541512364
2018-12-03,0.02520240557375232
2018-12-04,0.02665752280036366
2018-12-05,0.026533645302133674
2018-12-06,0.026612419696330738
2018-12-07,0.02690825585230336
2018-12-10,0.024043210010655756
2018-12-11,0.02274963122255615
2018-12-12,0.022757779707868128
2018-12-13,0.022243357759497772
2018-12-14,0.02237746374449372
2018-12-17,0.022198601917839435
2018-12-18,0.023271995843264594
2018-12-19,0.023357563880967967
2018-12-20,0.02349796398610849
2018-12-21,0.023831084080682793
2018-12-24,0.023863861838607288
2018-12-25,0.02372373529409485
2018-12-26,0.026949027183261934
2018-12-27,0.0270304504569918
2018-12-28,0.026898738873414534
2018-12-31,0.025850923736085673
2019-01-01,0.0257776795162237
2019-01-02,0.025783586720045683
2019-01-03,0.02686753337025136
2019-01-04,0.028283385910286066
2019-01-07,0.02820491103802814
2019-01-08,0.028953766403561433
2019-01-09,0.027713478303848477
2019-01-10,0.02766397866525395
2019-01-11,0.027582699353231155
2019-01-14,0.02672056473789007
2019-01-15,0.025093098745863806
2019-01-16,0.02509392876096113
2019-01-17,0.024552981382203725
2019-01-18,0.024028190964723327
2019-01-21,0.02401502498080826
2019-01-22,0.024172525954775984
2019-01-23,0.02408649755010681
2019-01-24,0.024064499425752683
2019-01-25,0.023739374019967018
2019-01-28,0.023666088374543804
2019-01-29,0.022861831665387133
2019-01-30,0.02440612670705319
2019-01-31,0.023981851058142507
2019-02-01,0.0230894931925003
2019-02-04,0.021803288961219136
2019-02-05,0.022100423755067863
2019-02-06,0.019651015850062212
2019-02-07,0.019937665913733138
2019-02-08,0.019907602805518516
2019-02-11,0.019894153039722022
2019-02-12,0.019904520511030803
2019-02-13,0.019952409458331474
2019-02-14,0.01782588223900133
2019-02-15,0.016166064939207404
2019-02-18,0.01621104415153687
2019-02-19,0.015402956077477718
2019-02-20,0.015431163720427018
2019-02-21,0.015314920032754075
2019-02-22,0.015382009144569695
2019-02-25,0.015168826918724279
2019-02-26,0.015220791730585354
2019-02-27,0.015355310412896638
2019-02-28,0.015185666729181821
2019-03-01,0.015126732290976413
2019-03-04,0.01574527221589129
2019-03-05,0.015211428183219165
2019-03-06,0.015609178869882038
2019-03-07,0.01567504018624224
2019-03-08,0.015573651292296745
2019-03-11,0.01899450336025018
2019-03-12,0.022570938606858004
2019-03-13,0.01959839842700304
2019-03-14,0.019657440869240022
2019-03-15,0.01985154108220983
2019-03-18,0.019515359156051293
2019-03-19,0.01842173484666661
2019-03-20,0.018493496298874562
2019-03-21,0.018489776890868757
2019-03-22,0.019076142834924224
2019-03-25,0.01967384602570085
2019-03-26,0.01933547724450139
2019-03-27,0.019491082649042216
2019-03-28,0.019501692271003974
2019-03-29,0.01945386114108627
2019-04-01,0.020169760236562726
2019-04-02,0.02016649951845222
2019-04-03,0.02011154758887635
2019-04-04,0.02087338150507528
2019-04-05,0.0206670551593467
2019-04-08,0.022005952931147488
2019-04-09,0.022071416463555274
2019-04-10,0.021585322529132762
2019-04-11,0.02169701882149591
2019-04-12,0.022394894512557124
2019-04-15,0.02228799279136647
2019-04-16,0.022621083117727224
2019-04-17,0.0225937427336864
2019-04-18,0.02267649727239607
2019-04-19,0.02267674936689859
2019-04-22,0.02060780837314541
2019-04-23,0.017052848280398585
2019-04-24,0.01704619512093072
2019-04-25,0.017296927186912246
2019-04-26,0.01711573987284178
2019-04-29,0.016802402685581835
2019-04-30,0.016812603000782078
2019-05-01,0.016768139470361407
2019-05-02,0.016685142475251064
2019-05-03,0.01576494415102239
2019-05-06,0.015440344950023444
2019-05-07,0.0170453731590269
2019-05-08,0.016979875105077865
2019-05-09,0.017049041480389333
2019-05-10,0.016634523972114533
2019-05-13,0.0179133492472878
2019-05-14,0.01833236127221244
2019-05-15,0.018323288862541656
2019-05-16,0.018037243432843308
2019-05-17,0.01803846106467553
2019-05-20,0.01619210964662422
2019-05-21,0.01634450220273882
2019-05-22,0.01649916482771635
2019-05-23,0.016273864811471212
2019-05-24,0.015696766234080017
2019-05-27,0.015607369206056904
2019-05-28,0.015228782675765332
2019-05-29,0.015394420408449292
2019-05-30,0.015333443971794758
2019-05-31,0.015808518628036627
2019-06-03,0.01573004923031457
2019-06-04,0.016147065084654636
2019-06-05,0.01632329516355107
2019-06-06,0.015878418943699388
2019-06-07,0.016005596958211143
2019-06-10,0.01600600850837177
2019-06-11,0.016121433174601806
2019-06-12,0.016139596506700663
2019-06-13,0.01620242264356732
