Date,Rolling_Vol_30d
2018-06-05,
2018-06-06,
2018-06-07,
2018-06-08,
2018-06-11,
2018-06-12,
2018-06-13,
2018-06-14,
2018-06-15,
2018-06-18,
2018-06-19,
2018-06-20,
2018-06-21,
2018-06-22,
2018-06-25,
2018-06-26,
2018-06-27,
2018-06-28,
2018-06-29,
2018-07-02,
2018-07-03,
2018-07-04,
2018-07-05,
2018-07-06,
2018-07-09,
2018-07-10,
2018-07-11,
2018-07-12,
2018-07-13,
2018-07-16,0.005125349902342333
2018-07-17,0.005249375621138886
2018-07-18,0.00522655634193416
2018-07-19,0.005472190587137126
2018-07-20,0.005422588389862225
2018-07-23,0.005086919520216558
2018-07-24,0.005553119947373378
2018-07-25,0.005632377326139049
2018-07-26,0.005621528123771208
2018-07-27,0.005647660286789991
2018-07-30,0.005495123630682333
2018-07-31,0.00801322867118374
2018-08-01,0.008047525811775383
2018-08-02,0.00814852708344868
2018-08-03,0.00884749216723586
2018-08-06,0.008866541711276594
2018-08-07,0.008992207642251651
2018-08-08,0.009002290425035352
2018-08-09,0.009394547947867456
2018-08-10,0.009383209102765883
2018-08-13,0.009462292093410304
2018-08-14,0.009517527209591151
2018-08-15,0.009567374752871416
2018-08-16,0.009396074746860656
2018-08-17,0.009636665625060133
2018-08-20,0.009620561040610293
2018-08-21,0.009734114769709663
2018-08-22,0.009622603939237695
2018-08-23,0.009596362867527493
2018-08-24,0.009567817583455655
2018-08-27,0.010417384057005645
2018-08-28,0.010448865693268774
2018-08-29,0.010451837445645875
2018-08-30,0.01024793724422358
2018-08-31,0.010230773665462625
2018-09-03,0.01017100081662054
2018-09-04,0.010109997255675228
2018-09-05,0.010190996614523683
2018-09-06,0.010232677999273843
2018-09-07,0.010289921593161706
2018-09-10,0.010359644264787322
2018-09-11,0.008577508442301918
2018-09-12,0.00849571951998707
2018-09-13,0.008449403510526867
2018-09-14,0.007595244207663412
2018-09-17,0.007341004146510753
2018-09-18,0.007455917667645826
2018-09-19,0.007247418723281319
2018-09-20,0.007129970534272626
2018-09-21,0.007145471863917316
2018-09-24,0.007145960836379886
2018-09-25,0.007164692808695209
2018-09-26,0.00703127437894719
2018-09-27,0.0070081294817741155
2018-09-28,0.006496758048088453
2018-10-01,0.006474642545344659
2018-10-02,0.006410840676901841
2018-10-03,0.0067110984063857805
2018-10-04,0.006759253784338971
2018-10-05,0.006758666569583883
2018-10-08,0.005504372871958999
2018-10-09,0.005434523518964964
2018-10-10,0.007013836062899678
2018-10-11,0.01029623316829686
2018-10-12,0.011008908381181903
2018-10-15,0.011434074699948029
2018-10-16,0.01182069802992768
2018-10-17,0.011913831657905764
2018-10-18,0.012207866711439565
2018-10-19,0.012240435153095933
2018-10-22,0.012234947396774816
2018-10-23,0.012291455519192267
2018-10-24,0.014183090184982943
2018-10-25,0.014610560293635633
2018-10-26,0.01501957493649454
2018-10-29,0.015265127479805534
2018-10-30,0.015177648816554742
2018-10-31,0.015164688926635141
2018-11-01,0.0152459097009482
2018-11-02,0.01549253615322582
2018-11-05,0.015710413833817084
2018-11-06,0.015842571739057464
2018-11-07,0.016903200633801883
2018-11-08,0.01690836667813733
2018-11-09,0.016986252317044755
2018-11-12,0.016985139452269267
2018-11-13,0.017165191958414407
2018-11-14,0.01714864270462179
2018-11-15,0.01721079748473436
2018-11-16,0.017240463619103384
2018-11-19,0.01741543827886164
2018-11-20,0.0175816554353777
2018-11-21,0.017251196919635458
2018-11-22,0.01567677025766078
2018-11-23,0.015121607216745318
2018-11-26,0.014876612911759372
2018-11-27,0.014800111132870861
2018-11-28,0.014956931949632978
2018-11-29,0.014918589399131436
2018-11-30,0.015040505975859611
2018-12-03,0.015069503242503696
2018-12-04,0.015455795692007763
2018-12-05,0.013649277456722335
2018-12-06,0.013183304941369349
2018-12-07,0.013477616108635968
2018-12-10,0.013364376196139054
2018-12-11,0.01338703836085906
2018-12-12,0.013383370390095394
2018-12-13,0.013250449535712472
2018-12-14,0.013266358465105925
2018-12-17,0.013384596812068833
2018-12-18,0.013558012255859385
2018-12-19,0.012241433811773216
2018-12-20,0.012228354944605242
2018-12-21,0.012045505967656425
2018-12-24,0.01335972257223664
2018-12-25,0.01321462082394039
2018-12-26,0.01507891299331757
2018-12-27,0.015305456389278266
2018-12-28,0.015255404043392868
2018-12-31,0.015279003187274886
2019-01-01,0.015034317438801924
2019-01-02,0.015018310790409002
2019-01-03,0.015893880673796084
2019-01-04,0.016457989368984502
2019-01-07,0.016465532115477795
2019-01-08,0.01618607788995214
2019-01-09,0.01577786457026325
2019-01-10,0.01606045360805302
2019-01-11,0.01597569850292581
2019-01-14,0.016062497947880262
2019-01-15,0.015897692106949766
2019-01-16,0.016062807720800307
2019-01-17,0.016181388717745566
2019-01-18,0.01564915339876039
2019-01-21,0.015488140657164702
2019-01-22,0.015451632422643037
2019-01-23,0.015426899015992748
2019-01-24,0.016078124016980427
2019-01-25,0.01586908096319924
2019-01-28,0.016351883180563662
2019-01-29,0.017252325708785213
2019-01-30,0.01758042154171965
2019-01-31,0.018398131320946275
2019-02-01,0.018475916277337596
2019-02-04,0.017439518792389083
2019-02-05,0.017525455221738137
2019-02-06,0.0160058419856142
2019-02-07,0.01598134945711897
2019-02-08,0.016155154978758152
2019-02-11,0.016019585370602166
2019-02-12,0.016053303950040065
2019-02-13,0.015991109351527918
2019-02-14,0.015172959067795123
2019-02-15,0.01470531432961768
2019-02-18,0.014668557949471884
2019-02-19,0.014669630029807413
2019-02-20,0.014760659079866123
2019-02-21,0.014083453069440392
2019-02-22,0.014313366324173656
2019-02-25,0.014127837297445387
2019-02-26,0.014059029072288719
2019-02-27,0.013777373179296892
2019-02-28,0.013802362389936516
2019-03-01,0.013802753377594514
2019-03-04,0.013872617768517443
2019-03-05,0.013844059367765003
2019-03-06,0.014574558032924323
2019-03-07,0.013680070577994636
2019-03-08,0.013799487769745622
2019-03-11,0.012962132873152784
2019-03-12,0.011780370808187121
2019-03-13,0.01130197879427297
2019-03-14,0.01052100630390741
2019-03-15,0.01069724211316387
2019-03-18,0.010549864289518679
2019-03-19,0.010682404797740009
2019-03-20,0.010654158576744364
2019-03-21,0.010301698998866675
2019-03-22,0.010279574431028997
2019-03-25,0.009991993680828211
2019-03-26,0.0102181596378915
2019-03-27,0.0103471696069144
2019-03-28,0.010346172402086925
2019-03-29,0.010205174442603021
2019-04-01,0.010325743536079738
2019-04-02,0.010296172895185019
2019-04-03,0.010140714877622324
2019-04-04,0.010148067619321105
2019-04-05,0.009569654592180702
2019-04-08,0.009577404217019879
2019-04-09,0.009660274445233376
2019-04-10,0.009663996729085071
2019-04-11,0.0096673477802654
2019-04-12,0.00992928697234846
2019-04-15,0.01004964106133528
2019-04-16,0.011218901563542693
2019-04-17,0.011321843564639085
2019-04-18,0.011363417311343063
2019-04-19,0.011191725037696675
2019-04-22,0.010881394710699854
2019-04-23,0.011067030152731056
2019-04-24,0.010948883534839441
2019-04-25,0.01052788125269057
2019-04-26,0.010304762893702893
2019-04-29,0.010399524899607776
2019-04-30,0.011282397203254083
2019-05-01,0.011318106867516439
2019-05-02,0.011348299622925788
2019-05-03,0.011309354568346178
2019-05-06,0.011372100883712837
2019-05-07,0.011656250312780411
2019-05-08,0.01157508721984465
2019-05-09,0.01150141783347864
2019-05-10,0.011472822146835893
2019-05-13,0.011330472770126498
2019-05-14,0.01133656806881791
2019-05-15,0.01160045130419503
2019-05-16,0.01183243080864902
2019-05-17,0.011785755526165023
2019-05-20,0.0117786290562648
2019-05-21,0.011732908748982005
2019-05-22,0.011822621489456358
2019-05-23,0.011658312939423637
2019-05-24,0.011382304805560272
2019-05-27,0.01126630840099221
2019-05-28,0.009919378571337033
2019-05-29,0.008605254497108136
2019-05-30,0.008171483800990462
2019-05-31,0.008427582354970691
2019-06-03,0.008206054013478454
2019-06-04,0.008097690031998164
2019-06-05,0.008085692928221947
2019-06-06,0.008077242097162039
2019-06-07,0.008001917004623365
2019-06-10,0.007662155563354575
2019-06-11,0.006741470481108078
2019-06-12,0.006875787863711106
2019-06-13,0.007405776595345872
