Date,Log_Return
2021-05-25,0.003741297674696182
2021-05-26,-0.0009142086323293402
2021-05-27,-0.00870603588161001
2021-05-28,0.0014829301052143866
2021-06-01,-0.00917358189170201
2021-06-02,-0.0004043196044026683
2021-06-03,-0.006450289920337399
2021-06-04,0.020463959517404796
2021-06-07,0.011970212743752385
2021-06-08,-0.004897428558567513
2021-06-09,0.004030063905662905
2021-06-10,0.014290800103778539
2021-06-11,0.0025236026537613365
2021-06-14,0.0077254886758276724
2021-06-15,-0.0059045725900686305
2021-06-16,-0.0038003819481765696
2021-06-17,0.013583765176129536
2021-06-18,-0.005650446919737606
2021-06-21,0.012259099799643404
2021-06-22,0.010906447431564686
2021-06-23,-0.0009043461018732035
2021-06-24,0.005338971786501925
2021-06-25,-0.006281871951765222
2021-06-28,0.013864631847811906
2021-06-29,0.009923700259930408
2021-06-30,-0.0018438025119489013
2021-07-01,0.0025803960946545936
2021-07-02,0.02203111838807081
2021-07-06,3.573265105725659e-05
2021-07-07,0.008142405293792985
2021-07-08,-0.009006645858283764
2021-07-09,0.001872474329345879
2021-07-12,-0.002233148677340829
2021-07-13,0.013111500596333269
2021-07-14,0.005430744159715817
2021-07-15,-0.00525285293746555
2021-07-16,-0.0009965760295656432
2021-07-19,-0.013411550009472152
2021-07-20,0.008304887848326902
2021-07-21,0.007418786224589942
2021-07-22,0.01670434762454385
2021-07-23,0.012260907932836834
2021-07-26,-0.0021426218847416527
2021-07-27,-0.008721449325806251
2021-07-28,-0.0011174910028120774
2021-07-29,0.0009778729013758514
2021-07-30,-0.005565164354633208
2021-08-02,-0.00031613328183358806
2021-08-03,0.008042747703340297
2021-08-04,-0.0021265992080128377
2021-08-05,0.010450884792191507
2021-08-06,-0.00020716871945072911
2021-08-09,-0.003911626362183245
2021-08-10,-0.006576404278154571
2021-08-11,0.0017788783407734802
2021-08-12,0.009917617100908577
2021-08-13,0.010435113066821258
2021-08-16,0.005957662802512601
2021-08-17,-0.005172791127700011
2021-08-18,-0.006137983840624118
2021-08-19,0.020562471414781108
2021-08-20,0.02525344033636929
2021-08-23,0.0009525543929760255
2021-08-24,-0.006685755779795363
2021-08-25,-0.002017700570694472
2021-08-26,-0.009715701434042151
2021-08-27,0.0021043064301100468
2021-08-30,0.012829381109535371
2021-08-31,-0.0056484250059298125
2021-09-01,-0.00016570792334186024
2021-09-02,-0.0022554517912807804
2021-09-03,-3.31986434537549e-05
2021-09-07,-0.0031930582183450286
2021-09-08,0.00010022828374453769
2021-09-09,-0.009908870153052833
2021-09-10,-0.005194439277070996
2021-09-13,0.0043191541045936145
2021-09-14,0.009384067392973773
2021-09-15,0.01663910796502379
2021-09-16,0.0013114917005376966
2021-09-17,-0.01768416323847395
2021-09-20,-0.01874896307229363
2021-09-21,0.0016974216321748717
2021-09-22,0.012740580726384563
2021-09-23,0.0032769981744485426
2021-09-24,-0.0007013180073446711
2021-09-27,-0.017455508239512918
2021-09-28,-0.03687534230749622
2021-09-29,0.0016917248175890088
2021-09-30,-0.007350928901842457
2021-10-01,0.025149504283628856
2021-10-04,-0.020937666676813793
2021-10-05,0.019760533762158087
2021-10-06,0.014952200735823266
2021-10-07,0.0059186655000965155
2021-10-08,0.0
2021-10-11,-0.0021047971816665415
2021-10-12,-0.0045988933277279695
2021-10-13,0.011643033198275084
2021-10-14,0.021501330461527045
2021-10-15,0.0048110771099416395
2021-10-18,0.010073441693323838
2021-10-19,0.0030546299864638595
2021-10-20,-0.0026641858360566665
2021-10-21,0.010838418762621633
2021-10-22,-0.00516165336159512
2021-10-25,-0.0033371934683189973
2021-10-26,0.006405204527500809
2021-10-27,0.04125127538085338
2021-10-28,0.0036450804648110423
2021-10-29,0.022166372188048296
2021-11-01,-0.006808094201932049
2021-11-02,0.01135112547716287
2021-11-03,0.002608135047322574
2021-11-04,0.007278701143200899
2021-11-05,-0.0011300299067110522
2021-11-08,0.0027637277983043208
2021-11-09,-0.003091025491226993
2021-11-10,-0.015448389582304989
2021-11-11,0.00491541540252261
2021-11-12,0.012822471419925097
2021-11-15,-0.0019323560827994677
2021-11-16,0.010183746970443249
2021-11-17,0.0006786436658040003
2021-11-18,0.006319725557077684
2021-11-19,0.00537742546472449
2021-11-22,-0.009605618787410567
2021-11-23,-0.006346775937853495
2021-11-24,0.0006808869124237921
2021-11-26,-0.02465743430651942
2021-11-29,0.020861822201675047
2021-11-30,-0.018105210868991358
2021-12-01,-0.001543672091380326
2021-12-02,-0.0017891925372434897
2021-12-03,-0.019862582476080328
2021-12-06,0.009796235088260238
2021-12-07,0.026411948101867054
2021-12-08,0.0001493482945454664
2021-12-09,-0.005598144643966516
2021-12-10,0.02794547207484163
2021-12-13,-0.00920892990662336
2021-12-14,-0.033129793813542724
2021-12-15,0.01903561701922005
2021-12-16,-0.029567905507447936
2021-12-17,-0.003391430641877308
2021-12-20,-0.012085982582237675
2021-12-21,0.022806715927282308
2021-12-22,0.01789635317118812
2021-12-23,0.004461807507647492
2021-12-27,0.02292103645197613
2021-12-28,-0.003510386591871823
2021-12-29,0.002049122416332175
2021-12-30,-0.007720964500482182
2021-12-31,-0.008880474616773637
2022-01-03,-0.004679070464081459
2022-01-04,-0.017296110231054082
2022-01-05,-0.0391437994042714
2022-01-06,-0.007933277884675268
2022-01-07,0.0005093738827575141
2022-01-10,0.0007322243200433081
2022-01-11,0.002256627336939489
2022-01-12,0.010391087788389238
2022-01-13,-0.04324465981427259
2022-01-14,0.01756173774044956
2022-01-18,-0.02464031615856388
2022-01-19,0.002244161020526432
2022-01-20,-0.005719290564664621
2022-01-21,-0.018641036664007477
2022-01-24,0.001147855736662705
2022-01-25,-0.026948068016273752
2022-01-26,0.028094607690649986
2022-01-27,0.010493870877706453
2022-01-28,0.027694801153934256
2022-01-31,0.00878488318887601
2022-02-01,-0.007164251130782799
2022-02-02,0.015107240851499164
2022-02-03,-0.03973117939311981
2022-02-04,0.015448443534334487
2022-02-07,-0.016444626493924478
2022-02-08,0.011923625744140477
2022-02-09,0.02159996974974296
2022-02-10,-0.028783462236395923
2022-02-11,-0.02457340670154852
2022-02-14,-0.00013584094667560285
2022-02-15,0.01837292266078597
2022-02-16,-0.0011680733331886845
2022-02-17,-0.029719295255549682
2022-02-18,-0.009677793971705194
2022-02-22,-0.0007297863304431755
