Date,Log_Return
2018-06-05,0.0008301634360175774
2018-06-06,0.0003017794802612901
2018-06-07,-0.008522105176112495
2018-06-08,-0.0023606679755074195
2018-06-11,-0.006349475161246206
2018-06-12,0.00749220964918901
2018-06-13,-0.0006855427124858034
2018-06-14,0.017041576260603174
2018-06-15,-0.0062010787301212044
2018-06-18,-0.0006413330648219244
2018-06-19,-0.018734106140554926
2018-06-20,0.008192030720295283
2018-06-21,-0.020023225977973312
2018-06-22,-0.02425029433254475
2018-06-25,-0.04828792850183256
2018-06-26,0.0119305623399707
2018-06-27,-0.026251661503045316
2018-06-28,0.0215711609517572
2018-06-29,-0.016577637235293242
2018-07-02,0.022290995127480943
2018-07-03,-0.022544252668166696
2018-07-04,0.0
2018-07-05,0.024564868492114682
2018-07-06,0.018773659845820613
2018-07-09,0.007733003242977208
2018-07-10,0.01592075977014727
2018-07-11,-0.022845288751621517
2018-07-12,0.01483692495917727
2018-07-13,-0.007631566541408674
2018-07-16,-0.004502296657466562
2018-07-17,0.02187819807910706
2018-07-18,-0.00787524290160666
2018-07-19,0.001310141267544814
2018-07-20,-0.004533475992538689
2018-07-23,-0.005916395290192422
2018-07-24,-0.0028106785854674823
2018-07-25,0.012625847841623827
2018-07-26,0.01172266425621904
2018-07-27,-0.011127480759425505
2018-07-30,-0.03180786930320486
2018-07-31,0.0029859949524842313
2018-08-01,0.006553729045787433
2018-08-02,0.016697558039333347
2018-08-03,0.005888143678190731
2018-08-06,0.007626445268108659
2018-08-07,0.011429029324516162
2018-08-08,0.005704591885080886
2018-08-09,-0.007613276986618074
2018-08-10,-0.006533277140742884
2018-08-13,0.005206519696507296
2018-08-14,0.020520476100634708
2018-08-15,-0.009029731549417965
2018-08-16,-0.006350028552509531
2018-08-17,-0.05026344247750031
2018-08-20,0.01225993894694354
2018-08-21,0.02187016653517059
2018-08-22,0.03681591645265098
2018-08-23,0.015179850970687279
2018-08-24,0.019961146336902644
2018-08-27,0.013428014618520816
2018-08-28,-0.005524522945732225
2018-08-29,0.01541511689526487
2018-08-30,-0.002444814586573033
2018-08-31,0.010277974781425956
2018-09-03,0.0
2018-09-04,0.010702165573228613
2018-09-05,-0.018786668160767486
2018-09-06,-0.020685240470946623
2018-09-07,-0.0031581509895922378
2018-09-10,0.010501390841858523
2018-09-11,-0.007049802294847692
2018-09-12,-0.017005886911710667
2018-09-13,0.011639339086734549
2018-09-14,0.018585157796930603
2018-09-17,-0.009085128615761407
